Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
0d1c14f6-b83e-480a-ed79-f6d084f21471,1994-06-10,,999-15-1846,S99996828,X13242817X,Ms.,Allene83,Mickie472,Stark857,,,S,white,nonhispanic,F,East Sandwich  Massachusetts  US,426 Mohr Street,Chelmsford,Massachusetts,Middlesex County,,00000,42.56568516853671,-71.35981489481442,173358.67,787898.99,38460
892a8e64-d0c9-df30-9bac-3784373e61f6,1944-12-30,,999-40-8019,S99920236,X44708486X,Mrs.,Carma664,Hue920,Bernhard322,,Flatley871,M,white,nonhispanic,F,Ludlow  Massachusetts  US,936 Leuschke Gate,Webster,Massachusetts,Worcester County,25027,01570,42.04957130410845,-71.8290096182753,285215.27,554065.22,131397
afcbe083-b47b-bcfc-73c1-f876cb6c7228,2024-12-23,,999-77-6950,,,,Laura391,Ka422,McClure239,,,,white,nonhispanic,F,Brockton  Massachusetts  US,1046 Bartoletti Station,Chicopee,Massachusetts,Hampden County,25013,01022,42.15180417356927,-72.580992661771,3561.89,5148.34,63095
036f914c-dd62-f445-ff8e-c9e8ca195f94,1981-10-09,,999-11-8852,S99992568,X25980944X,Ms.,Mark765,Mackenzie361,Nicolas769,,,S,white,nonhispanic,F,Plymouth  Massachusetts  US,999 Bode Extension Suite 66,Scituate,Massachusetts,Plymouth County,25023,02066,42.24715464641913,-70.75121502711886,171231.95,259843.76,41985
097196ca-a58a-7054-d82c-4e29d1d2d70b,1975-10-22,,999-56-7115,S99923404,X29473044X,Ms.,Elanor679,Kaycee352,Emard19,,,S,white,nonhispanic,F,Westport  Massachusetts  US,1034 Harris Light,Falmouth,Massachusetts,Barnstable County,25001,02540,41.62386748659791,-70.60092626387232,356635.42,226153.17,82523
596a22d1-4d8d-46a1-7657-ad59b816ded8,1963-07-20,,999-43-5375,S99994595,X86033349X,Mrs.,Willetta882,Joselyn874,Fritsch593,,Muller251,M,white,nonhispanic,F,Plymouth  Massachusetts  US,707 Rodriguez Light Suite 57,Randolph,Massachusetts,Norfolk County,25021,02368,42.20227746530923,-71.02603885419722,185742.51,150859.77,29274
5004d37e-6919-9f69-079f-1bebe7908b12,2022-07-21,,999-23-5073,,,,Kathe603,Alvina833,Powlowski563,,,,white,nonhispanic,F,Brewster  Massachusetts  US,133 Breitenberg Route,West Tisbury,Massachusetts,Dukes County,,00000,41.41801943814269,-70.62095907963159,400.00,6468.93,25557
fe8cfca9-2e81-8d1d-a3e9-52dea4f2769f,1994-01-08,,999-28-7082,S99988495,X25692319X,Mr.,Aubrey96,Barney639,Yost751,,,S,white,nonhispanic,M,Boston  Massachusetts  US,962 Bruen Gardens,Pittsfield,Massachusetts,Berkshire County,25003,01201,42.489939391243595,-73.28180672032957,88472.54,7010.36,95677
c181a558-26b6-10ed-edca-11ccc567e793,1964-10-31,,999-52-7707,S99973910,X85751563X,Mr.,Christopher407,Terence292,Torphy630,,,M,white,nonhispanic,M,Toulouse  Occitanie  FR,621 Walsh Neck Unit 98,Randolph,Massachusetts,Norfolk County,25021,02368,42.21424741533611,-71.0496138643878,20871.52,519392.25,14538
4af17e24-c522-362b-f82e-a202f332c501,1975-06-16,,999-67-9869,S99936542,X14946731X,Mr.,Pablo44,,Kohler843,,,S,asian,nonhispanic,M,Worcester  Massachusetts  US,1018 Schuppe Glen Suite 15,Chelmsford,Massachusetts,Middlesex County,,00000,42.60982705751556,-71.34321922443903,96845.76,17039.29,166879
0449f5c2-584a-915e-38be-bc1179f8cbc1,1964-08-27,2007-08-15,999-63-5116,S99978717,X42609603X,Mrs.,Anitra287,Dawn804,Littel644,,Bogisich202,M,white,nonhispanic,F,Fall River  Massachusetts  US,796 White Trace Apt 59,Lawrence,Massachusetts,Essex County,25009,01841,42.64210010076757,-71.17606028152406,329444.32,639179.75,29405
2bb32982-1ebe-e8d1-10da-22b66fca5eb0,2001-01-10,,999-56-8434,S99941942,X73295066X,Mr.,Graig740,Clarence5,Bartoletti50,,,,black,nonhispanic,M,Lowell  Massachusetts  US,595 Bauch Mill,Burlington,Massachusetts,Middlesex County,25017,01730,42.48811126218753,-71.31739620316077,4100.00,46533.99,19886
6265c462-7f9b-6cbd-e5ea-1c7fff1a700d,1960-07-28,2025-07-28,999-31-2071,S99963281,X77563968X,Mrs.,Hyon784,Shoshana283,Armstrong51,,O'Reilly797,M,white,nonhispanic,F,Rochester  Massachusetts  US,435 Schneider Passage Suite 53,Boston,Massachusetts,Suffolk County,25025,02127,42.35112675047041,-71.15766388155002,770932.76,52487.16,117463
3c6c3c7c-06c4-1375-a58e-d95c58f60e1d,1950-03-16,,999-64-3687,S99934713,X39451498X,Mrs.,Shu104,Michell380,Davis923,,Lueilwitz711,D,white,nonhispanic,F,Boston  Massachusetts  US,1045 Hettinger Alley,Lowell,Massachusetts,Middlesex County,25017,01854,42.63723498411786,-71.30532707805926,363452.72,1561346.84,24882
9138f7cd-53fb-4825-ba90-fa5a7c03a8c5,1981-03-15,,999-83-1181,S99984563,X74818793X,Mr.,Tomas436,Tyree261,Stehr398,,,M,asian,nonhispanic,M,Shanghai  Shanghai Municipality  CN,155 Heller Lodge,Malden,Massachusetts,Middlesex County,25017,02148,42.41261769923164,-71.1086365549421,90181.44,1786.02,90388
afd31218-43fe-c19c-e615-f31490aacf88,2013-03-30,,999-46-2261,,,,Mellie476,Danette111,Braun514,,,,white,nonhispanic,F,Boston  Massachusetts  US,243 Gusikowski Corner,Weymouth,Massachusetts,Norfolk County,25021,02189,42.28604617480573,-70.98491540132206,27849.35,37687.19,123431
a8fef948-42ee-79fb-5d2b-770f345040dd,1916-04-05,,999-64-8409,S99945026,X19751936X,Mr.,Renaldo199,Valentin929,Russel238,,,S,white,nonhispanic,M,Deerfield  Massachusetts  US,1023 Lakin Port Unit 34,Foxborough,Massachusetts,Norfolk County,25021,02035,42.11012476527424,-71.28191026464572,203412.12,370484.06,116124
0398d4a4-014b-8696-6a90-7def334b76a0,1973-03-13,,999-67-8626,S99911504,X46774128X,Mrs.,Adela471,Georgette866,Considine820,,Leannon79,M,white,nonhispanic,F,Boston  Massachusetts  US,538 Gottlieb Mill Suite 58,Wayland,Massachusetts,Middlesex County,,00000,42.344408744444436,-71.34893353794816,272354.15,871033.87,828430
3b0af8fa-d739-ac48-235b-7db4500a080c,2001-11-15,,999-42-8563,S99995583,X52452975X,Ms.,Henry768,,Turner526,,,,white,nonhispanic,F,Brookline  Massachusetts  US,120 Torphy Camp Suite 68,Peabody,Massachusetts,Essex County,25009,01960,42.49835854484133,-71.06816360412479,65958.53,203987.65,197465
97f52068-7fd0-ea1d-4f6e-900108e768fc,2011-02-01,,999-72-2351,,,,Wyatt967,Jordon466,Ullrich385,,,,white,nonhispanic,M,Hamburg  Hamburg  DE,295 Corwin Passage Unit 62,Southbridge,Massachusetts,Worcester County,25027,01550,42.03984361094377,-72.0364130686058,2645.86,41919.51,21508
70751fa7-36e8-278c-1ed5-ad322911718a,1961-01-31,,999-88-5797,S99962661,X50037742X,Mr.,Víctor493,,Juárez383,,,D,white,hispanic,M,San Juan  Puerto Rico  PR,325 Sanford Highlands,Revere,Massachusetts,Suffolk County,25025,02151,42.43876031448122,-71.0384364559235,139667.22,84212.52,43705
f7991018-fbff-9aa8-db4f-67833d1ddb15,2006-12-06,,999-35-9649,S99933042,,Mr.,Emmett200,Brad867,Orn563,,,,white,nonhispanic,M,Framingham  Massachusetts  US,334 Abshire Ferry Suite 97,Beverly,Massachusetts,Essex County,25009,01915,42.582287889475054,-70.88937886719546,66532.87,10361.66,93249
5f0c26f2-11e3-cbda-42ac-0edffa5088f7,1964-08-27,,999-15-7787,S99987198,X89097369X,Mrs.,Blanch844,Gaynell126,Cremin516,,Borer986,M,white,nonhispanic,F,Charlton  Massachusetts  US,898 Pfannerstill Street,Lawrence,Massachusetts,Essex County,25009,01841,42.702848562902304,-71.15110052470794,237108.29,276429.66,29405
7e38589b-1fd8-6449-ef72-5de95a11868c,1973-08-09,,999-20-8763,S99917050,X55587655X,Mr.,Alfonso758,,Conroy74,,,S,white,nonhispanic,M,Boston  Massachusetts  US,452 Feest View Apt 54,Holyoke,Massachusetts,Hampden County,25013,01040,42.176288678742225,-72.68758022669212,18762.09,255408.43,5828
dbb1d763-cf7c-6ba1-07d4-363cc891fe63,1952-12-24,,999-47-6230,S99979767,X61058707X,Mrs.,Darnell564,,Prohaska837,,Orn563,D,white,nonhispanic,F,Waltham  Massachusetts  US,1062 Wisozk Well,Lawrence,Massachusetts,Essex County,25009,01841,42.752818656814746,-71.13026502367741,1345609.98,1018584.46,47934
52573f2c-ec3e-1e65-b500-1e939645af8a,1997-10-21,,999-84-6465,S99936422,X15914756X,Mr.,Stan246,Boyce638,Pfannerstill264,,,M,black,nonhispanic,M,Needham  Massachusetts  US,953 Johnston Row,Holyoke,Massachusetts,Hampden County,25013,01040,42.20757435217318,-72.60296889431599,50424.76,14260.20,113923
82ca3a7f-74ce-7495-579a-3a583f5c982a,2011-01-24,,999-70-5707,,,,Hassan290,Elisha578,Kris249,,,,white,nonhispanic,M,Worcester  Massachusetts  US,645 Wehner Camp Apt 63,New Bedford,Massachusetts,Bristol County,25005,02747,41.66958732703846,-70.90665100169664,3797.17,364408.18,23311
591f7937-c9e0-cdb0-a0c6-97c0be0dc732,1997-02-13,,999-50-4114,S99973397,X1174670X,Mr.,José Luis472,,Gaitán874,,,M,white,hispanic,M,Carolina  Puerto Rico  PR,356 Klocko Well Unit 55,Amesbury,Massachusetts,Essex County,25009,01913,42.81171906082103,-70.94879643114615,29627.37,135179.41,179369
6d47f1bd-5aaa-ed59-90e7-a63e2e0f97c5,1965-12-02,,999-70-3494,S99985369,X37675596X,Ms.,Marceline716,Makeda237,Hartmann983,,,S,white,nonhispanic,F,Worcester  Massachusetts  US,220 Beier Crossroad Apt 60,Attleboro,Massachusetts,Bristol County,44007,02861,41.97801805542134,-71.31893260691747,18046.45,850900.58,14478
9bcb54e4-e667-6ce7-a5db-619ddcc93b58,1976-10-22,2016-12-05,999-26-5996,S99967931,X73087797X,Mrs.,Madeleine482,Yesenia104,VonRueden376,,Fahey393,M,white,hispanic,F,East Sandwich  Massachusetts  US,1019 Rodriguez Dale,Ludlow,Massachusetts,Hampden County,,00000,42.139100249499954,-72.4220929445216,500672.61,65425.94,97855
cbd95a98-31ce-f6a9-f2a3-3d189de487e7,1961-12-07,,999-81-3612,S99947833,X34426690X,Mr.,Brain142,Joseph689,Mosciski958,,,M,white,nonhispanic,M,Boston  Massachusetts  US,649 Watsica Camp Suite 52,Quincy,Massachusetts,Norfolk County,25021,02170,42.20637970467301,-71.00883805730629,166594.18,21945.87,142408
882d1373-9b35-e6cc-d8c2-573381ea9426,1997-06-03,,999-54-8075,S99917625,X61285833X,Mr.,Chester802,Darius626,Stiedemann542,,,M,hawaiian,nonhispanic,M,Waltham  Massachusetts  US,258 Reichert Overpass,Ware,Massachusetts,Hampshire County,25015,01082,42.27864121755014,-72.26749448872066,71392.04,11978.16,128738
7c3eea84-dcf6-b68a-70b6-39489c6e8d2f,1980-10-20,,999-49-1692,S99941191,X84420842X,Mr.,Asa127,Haywood675,Farrell962,,,M,white,nonhispanic,M,Worcester  Massachusetts  US,705 Howe Green,Shirley,Massachusetts,Middlesex County,25017,01464,42.61389198065818,-71.61497558666107,75123.50,2393.11,55258
a592fa90-c668-301b-fdd0-15bb9125e35f,1947-12-26,2021-07-02,999-46-2210,S99980885,X74932861X,Mrs.,Ana María762,Lourdes258,Caraballo427,,Batista148,M,white,hispanic,F,Wesley  Saint Andrew Parish  DM,368 Hansen Route,Revere,Massachusetts,Suffolk County,25025,02151,42.41988010675985,-71.03439507045519,410523.27,397380.97,69029
dcb0753c-a571-3252-2c9d-18ca0798a553,1984-10-20,,999-22-1798,S99954431,X9653051X,Mr.,Asa127,Omar359,Hirthe744,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,616 Blick Byway Unit 42,Woburn,Massachusetts,Middlesex County,25017,01801,42.444669991832704,-71.14273825278806,107350.54,12593.79,40652
1e25ac00-bdff-f1cc-8163-81471acb66f5,1932-07-07,,999-90-7630,S99920525,X73846019X,Mr.,Bobbie849,Jamal145,Bernier607,,,M,white,nonhispanic,M,Wellesley  Massachusetts  US,150 Konopelski Promenade,Wellesley,Massachusetts,Norfolk County,25021,02492,42.321682186014115,-71.28501089580917,237516.12,1161049.00,134539
f6fd16eb-ad61-cc10-6fd6-768637aefdc5,1997-03-22,,999-97-6567,S99978415,X56046926X,Mrs.,Rina274,Bryanna1,Kertzmann286,,Hartmann983,M,white,nonhispanic,F,Foxborough  Massachusetts  US,664 Welch Grove,Newton,Massachusetts,Middlesex County,25017,02466,42.33629538586516,-71.27540560173588,224369.97,0.00,76495
f27fb6ec-86cb-1614-abe8-c429cf2cef62,1976-10-22,,999-34-8520,S99978868,X34750620X,Mrs.,Roselia779,Edyth30,Boyer713,,Wolf938,M,white,hispanic,F,Methuen  Massachusetts  US,356 Hickle Mall,Ludlow,Massachusetts,Hampden County,,00000,42.224963921594814,-72.42770344562705,520769.59,1127.28,97855
49c8c778-0071-45a0-d452-22524d03e7fd,1975-05-12,,999-98-6899,S99953213,X59546049X,Mrs.,Francisca486,Francisca486,Carrion142,,Lucio648,M,white,hispanic,F,Buenos Aires  Ciudad de Buenos Aires  AR,705 Windler Mall Suite 71,Leicester,Massachusetts,Worcester County,,00000,42.20053807594217,-71.89898774442517,631931.52,864330.64,40260
3ab55f7a-51e7-e11b-19ff-7230866652df,1993-07-14,,999-94-8540,S99976097,X45528810X,Mrs.,Lessie363,,Wunsch504,,Hodkiewicz467,M,white,nonhispanic,F,Mansfield Center  Massachusetts  US,595 Bosco Junction,Lowell,Massachusetts,Middlesex County,25017,01851,42.64927329536729,-71.3115869827736,13966.64,1419730.64,5437
57105019-69c5-5a59-6be6-debd751d0d2a,2025-07-09,,999-44-5959,,,,Kurt412,Hunter736,Lubowitz58,,,,white,nonhispanic,M,Foxborough  Massachusetts  US,265 Kilback Approach,Peabody,Massachusetts,Essex County,25009,01960,42.547501329817315,-71.08692572018609,100.00,4862.11,25728
2b826f2f-e362-3086-f881-05810e5fcc40,1972-10-28,,999-14-8010,S99986623,X71711886X,Mr.,Irving123,,Hamill307,,,S,white,nonhispanic,M,Newton  Massachusetts  US,273 Heidenreich Fort Suite 43,Orange,Massachusetts,Franklin County,25011,01364,42.60226085146067,-72.26374147145944,479951.48,341354.77,40879
f4755881-13c7-268a-d7a0-a2b43c771686,1936-07-11,2009-07-10,999-51-5120,S99932726,X59419720X,Mrs.,Jolene291,Sarita454,Fadel536,,Schroeder447,M,white,nonhispanic,F,Kingston  Massachusetts  US,978 Murazik Orchard,Lowell,Massachusetts,Middlesex County,25017,01852,42.5841686178291,-71.35320964499641,17777.56,668851.49,22693
6dccd9ba-4e29-ec28-75d4-b0e7ec7faf09,1970-09-23,,999-59-8078,S99998466,X41697155X,Mr.,Carlo647,Kelly223,Turner526,,,M,white,nonhispanic,M,Harwich  Massachusetts  US,260 Wolf Ferry,Acton,Massachusetts,Middlesex County,,00000,42.51006016842625,-71.42481306343934,116163.88,650236.27,960823
c1912d07-1dd2-5a0e-b367-aaa2973cbf9d,2015-02-20,,999-46-7302,,,,Rudy520,Ute382,O'Reilly797,,,,white,nonhispanic,F,Abington  Massachusetts  US,626 Sporer Tunnel,Framingham,Massachusetts,Middlesex County,25017,01702,42.30841601445174,-71.46138411608726,20515.81,25486.00,124375
5c98389b-95b5-73cd-366e-ce6a2a287a9a,2025-01-29,,999-78-9000,,,,Danyelle408,Juanita470,Padberg411,,,,white,nonhispanic,F,Merrimac  Massachusetts  US,371 McCullough Path,Milton,Massachusetts,Norfolk County,25021,02186,42.22524558593098,-71.04166867196662,5461.68,0.00,261764
b92a6e65-a61c-983a-6b03-0e0ae3ccc199,1960-10-09,2020-12-04,999-97-4845,S99974447,X19440003X,Mrs.,Earnestine14,Rhona164,Moore224,,Kiehn525,M,white,nonhispanic,F,Reading  Massachusetts  US,175 VonRueden Estate Unit 31,Medway,Massachusetts,Norfolk County,,00000,42.14820117689266,-71.47040511088187,347626.48,1086057.46,607714
ec23e87b-4176-af61-d4cc-3c4a8fc40c64,1960-07-28,,999-61-6056,S99934580,X89604027X,Mrs.,Kizzie166,,Harvey63,,Lindgren255,M,white,nonhispanic,F,Rockport  Massachusetts  US,281 Kris Stravenue Suite 70,Boston,Massachusetts,Suffolk County,25017,02467,42.29855020472833,-71.07226930195431,1532150.59,804270.90,117463
6ea6c222-472b-b1ca-3eca-82f522e1a4ca,2013-10-08,,999-20-2666,,,,Dominick530,Marcel580,Champlin946,,,,white,nonhispanic,M,Boston  Massachusetts  US,822 Littel Esplanade,Pittsfield,Massachusetts,Berkshire County,25003,01201,42.480086649179185,-73.23300453472588,1913.63,34094.67,19050
25bfa856-4c32-1850-0685-9876beb4ca7b,1955-06-12,,999-89-5210,S99989265,X66573386X,Ms.,Magali989,,Schinner682,,,S,white,nonhispanic,F,West Springfield  Massachusetts  US,203 Zboncak Mill Suite 44,Dartmouth,Massachusetts,Bristol County,,00000,41.56189490509877,-70.94256838486645,296851.38,582180.68,178137
f6598509-10cd-f529-8277-cfb468a0f4be,1979-02-06,,999-38-1500,S99977856,X43659866X,Mrs.,Ouida808,Roselle682,Harris789,,Lowe577,M,white,nonhispanic,F,Dennis Port  Massachusetts  US,627 Spinka Terrace,Westwood,Massachusetts,Norfolk County,,00000,42.236677267337996,-71.22681859289872,281678.66,526899.56,780036
adf5e0da-2268-c783-f1bc-c41eec35b6ce,1981-08-14,,999-14-7721,S99971737,X47627909X,Ms.,Randee35,,Parker433,,,S,white,nonhispanic,F,Westfield  Massachusetts  US,778 Hackett Trace Unit 9,Wellfleet,Massachusetts,Barnstable County,,00000,41.88216634354788,-70.02286575245306,206265.91,416056.88,192305
6cb14866-19b2-56fb-7e94-49c656a5134c,2018-06-05,,999-45-1297,,,,Adán600,Manuel446,Vigil207,,,,white,hispanic,M,Buenos Aires  Ciudad de Buenos Aires  AR,522 Streich Rapid,Brockton,Massachusetts,Plymouth County,25023,02351,42.15445612187126,-70.92900620017089,24948.19,4020.70,80363
4ad1c632-be26-d4e5-19be-24ea3e362764,1988-03-07,,999-61-6143,S99950945,X75988699X,Mr.,Horacio317,Rolando809,Reynolds644,PhD,,S,white,nonhispanic,M,Hudson  Massachusetts  US,573 Hodkiewicz Course Suite 81,Waltham,Massachusetts,Middlesex County,25017,02472,42.3278307976343,-71.2750993572437,8984.84,92767.72,21915
5b486304-8aa9-c4ab-d1c9-b11af1ebc2af,1947-12-26,,999-48-9345,S99973008,X34520744X,Mrs.,Margarita164,Alejandra902,Sepúlveda884,,Lemus978,M,white,hispanic,F,Ponce  Puerto Rico  PR,296 Hintz Crossing Unit 43,Revere,Massachusetts,Suffolk County,25025,02151,42.46556358529356,-70.95943333374028,1127889.55,495715.01,69029
0ae874e2-ae51-3a1d-9a5c-5cfab6b719d5,2011-12-06,,999-96-1681,,,,Deonna907,Dell305,Goyette777,,,,white,nonhispanic,F,Stoneham  Massachusetts  US,619 Gerhold Gateway,Attleboro,Massachusetts,Bristol County,25005,02703,41.9095643189849,-71.24878741837198,44750.20,5392.84,141800
83c93502-5640-913e-107d-03278bb51601,1982-03-06,,999-15-7589,S99970336,X12451648X,Mrs.,Jose871,Margene509,Hartmann983,,Romaguera67,M,white,hispanic,F,Salisbury  Massachusetts  US,849 Mills Vale Apt 82,Longmeadow,Massachusetts,Hampden County,25013,01106,42.04678129925721,-72.6141182300741,221993.67,701093.76,33842
f930dee5-0b9b-0c43-a7bb-07f24ac71e2c,1967-08-14,,999-80-2208,S99943586,X13005022X,Mrs.,Lavonia8,Samantha681,Kohler843,,Bins636,M,white,nonhispanic,F,Medford  Massachusetts  US,758 Larson Knoll,Auburn,Massachusetts,Worcester County,,00000,42.22472299051447,-71.86762872673215,193905.79,420453.91,136502
cd6b29f4-d38c-3d9d-f167-94b64a5e689f,2022-07-30,,999-18-1967,,,,Lyle846,,Keebler762,,,,white,nonhispanic,M,Fairhaven  Massachusetts  US,849 Jacobs Annex Suite 39,Lenox,Massachusetts,Berkshire County,25003,01240,42.337009195701484,-73.28423569906347,887.97,11708.38,7359
6558898d-e344-2ca2-f2f5-28a1106a2141,1936-07-11,,999-85-5006,S99929750,X9698550X,Ms.,Jimmie93,Pam996,Corkery305,,,S,white,nonhispanic,F,Natick  Massachusetts  US,427 Schuppe Key Suite 7,Lowell,Massachusetts,Middlesex County,25017,01850,42.607067974798184,-71.31667209198355,16690.68,1309370.94,22693
a424ef47-80e4-8599-acde-4e69b14d9814,1960-10-09,,999-67-5265,S99959472,X26171895X,Mrs.,Rory188,Faustina753,Kuhn96,,Hermann103,M,white,nonhispanic,F,North Attleborough  Massachusetts  US,232 Quigley Junction Suite 12,Medway,Massachusetts,Norfolk County,,00000,42.18792477426919,-71.426069436012,93550.00,238297.00,607714
32414138-9334-bc6c-e7b5-5b1c6d6b21a4,1989-10-07,,999-15-4842,S99949051,X17954378X,Mrs.,Candace369,Ressie457,Larkin917,,Hodkiewicz467,M,white,hispanic,F,Lowell  Massachusetts  US,656 Wiegand Forge Suite 58,Boston,Massachusetts,Suffolk County,25025,02132,42.383889662519564,-71.11137708449252,171899.60,587988.28,92127
d2035fd9-3d76-052b-dbe2-7776a745fa81,1975-06-06,,999-48-2315,S99943077,X4601963X,Mr.,Gus973,Ali918,Rogahn59,,,M,white,nonhispanic,M,Fall River  Massachusetts  US,610 Rolfson Port Unit 5,Lowell,Massachusetts,Middlesex County,25017,01851,42.60433479997208,-71.35289011837912,551976.94,294720.30,113681
aaf94182-f930-77e6-2757-72a86bdb9fc3,1985-01-24,,999-30-2910,S99986922,X75628317X,Mrs.,Chery887,Katheryn92,Jacobson885,,Lebsack687,D,white,nonhispanic,F,West Springfield  Massachusetts  US,216 Kirlin Spur Unit 5,Raynham,Massachusetts,Bristol County,,00000,41.95850345215942,-71.04489503492769,144444.38,396371.47,23502
b01d329f-5da1-7428-b2f6-916c9f14c9ab,1994-07-22,,999-69-5411,S99947304,X13305356X,Mrs.,Verónica383,Rosalia943,Bonilla161,,Palacios784,M,white,hispanic,F,Santiago  Santiago Province  CL,111 Keebler Rapid,Marlborough,Massachusetts,Middlesex County,25017,01752,42.352298865599444,-71.50129934804178,123977.10,540124.30,79946
b5f10697-6274-e11f-11fd-011e7e7bb9f8,1971-09-14,,999-75-8156,S99921202,X22432766X,Mr.,Williams176,Pablo44,Luettgen772,,,M,white,nonhispanic,M,Westford  Massachusetts  US,584 Marks Approach Unit 73,Franklin,Massachusetts,Norfolk County,25021,02038,42.09512343761768,-71.40386434082008,277908.30,90965.79,123369
83889bf6-6224-9614-e90c-507537089a1a,1998-04-21,,999-15-5586,S99999198,X30843586X,Mr.,Evan94,Ryan260,Bartell116,,,,white,nonhispanic,M,Andover  Massachusetts  US,762 Jacobs Light,Agawam,Massachusetts,Hampden County,25013,01001,42.02642673964619,-72.69107476001867,98850.72,0.00,58605
0cb58bcd-e49f-c87e-72b2-557b2f7a8b86,1978-02-18,,999-91-2818,S99931382,X51286538X,Mr.,Clarence5,Homer307,Hegmann834,,,M,white,nonhispanic,M,Westfield  Massachusetts  US,713 Sanford Viaduct,Topsfield,Massachusetts,Essex County,25009,01983,42.62792260239576,-70.9023620035116,113685.37,70145.95,101504
5798ea69-7155-c704-1002-dfb88f2dde6f,2020-11-14,,999-75-3386,,,,Eda506,,Kautzer186,,,,white,hispanic,F,Boston  Massachusetts  US,517 Crist Trailer,Chicopee,Massachusetts,Hampden County,25013,01022,42.20156952846148,-72.53446084031451,845.86,35397.98,3340
86748631-f0c0-886e-3123-0df110ed326e,1984-09-29,,999-33-6471,S99921866,X66255259X,Mrs.,Maddie576,Mimi296,Weber641,,O'Hara248,D,white,nonhispanic,F,Arlington  Massachusetts  US,876 Maggio Approach Apt 84,Greenfield,Massachusetts,Franklin County,25011,01301,42.63609159992237,-72.55978661163013,227085.07,249579.34,58380
d9e5a544-d6a4-f732-f0ee-4796bd714293,2007-02-15,,999-28-7269,S99955601,,Ms.,Loriann967,Dottie687,Hoppe518,,,,white,nonhispanic,F,Boston  Massachusetts  US,849 Davis Street Suite 14,Bellingham,Massachusetts,Norfolk County,25021,02019,42.06732302349279,-71.4993708827857,31269.89,31706.20,108416
ea97ef30-18a5-9a4c-eef8-40119f8c9206,2005-05-21,,999-48-9195,S99956664,X6221347X,Mr.,Erick204,Luther918,Pfeffer420,,,,white,nonhispanic,M,Lancaster  Massachusetts  US,250 Bernier Annex Unit 94,Adams,Massachusetts,Berkshire County,25003,01220,42.609828777747445,-73.14142919100067,89728.21,544918.84,74822
25c7343f-6cf0-ba7d-6025-431158da4f9d,2012-11-20,,999-42-9349,,,,Hank686,Elbert916,McCullough561,,,,white,nonhispanic,M,Boston  Massachusetts  US,403 Mosciski Landing,Beverly,Massachusetts,Essex County,25009,01915,42.54952160977244,-70.83575829948263,2597.88,42634.01,13750
d54b5846-af14-bab4-44e3-0f2f8e31ed54,1982-07-11,,999-74-8315,S99947288,X2948663X,Mr.,Emory494,Adolph80,Hahn503,,,M,white,nonhispanic,M,Agawam  Massachusetts  US,293 Kirlin Frontage road Suite 4,Agawam,Massachusetts,Hampden County,25013,01001,42.07304564555668,-72.66054930909706,145266.78,36380.43,68819
1237de80-0486-31be-f290-4201740e85d9,1967-03-22,,999-77-2807,S99983282,X29133566X,Mr.,Broderick767,Marcelino726,Lynch190,,,S,white,nonhispanic,M,Methuen  Massachusetts  US,344 Hegmann Route,Duxbury,Massachusetts,Plymouth County,25023,02332,42.00770833451929,-70.70172679305333,199975.97,726798.83,140446
3319d11a-4f03-2c5c-b8d4-0a29e1f83fc8,1973-11-07,,999-83-8047,S99961254,X46759953X,Mr.,Aaron697,,Swaniawski813,,,D,white,nonhispanic,M,Boston  Massachusetts  US,910 Marvin Fort Suite 7,Cambridge,Massachusetts,Middlesex County,25017,02141,42.3164952958263,-71.08587633929491,52570.58,58088.91,177696
29886a26-a71f-23d6-5ec1-7938ba381b1b,1987-02-27,,999-22-6683,S99917150,X68166551X,Mr.,Orville751,Clair921,Dicki44,,,M,white,nonhispanic,M,Watertown  Massachusetts  US,364 Reinger Station Unit 45,Fall River,Massachusetts,Bristol County,25005,02721,41.71366979819256,-70.99135990502633,117586.97,33299.68,43760
5a192eb6-35c1-734d-f326-fb6b5e6c35c6,2003-06-27,,999-31-6836,S99971178,X20749077X,Ms.,Leonarda398,Angella518,Schinner682,,,,white,nonhispanic,F,Seekonk  Massachusetts  US,1007 Beier Junction Suite 92,Lynn,Massachusetts,Essex County,25009,01905,42.54767042851444,-71.06598233013486,5895.86,279148.07,17195
9146c701-54ef-e1a8-54ce-188e703935df,1993-01-24,,999-21-5874,S99974846,X56730917X,Mr.,Rico947,,Blanda868,,,M,white,nonhispanic,M,Fall River  Massachusetts  US,684 Rippin Bridge Unit 42,Brockton,Massachusetts,Plymouth County,25023,02351,42.106641505108016,-71.03329519034656,6398.45,91413.07,6974
e5d36f08-55bc-9457-fe6d-7eb16f863dc7,1953-02-23,,999-46-8540,S99943543,X71295912X,Mrs.,Madaline59,Leota851,Hayes766,,Zieme486,M,white,nonhispanic,F,Haverhill  Massachusetts  US,463 Pollich Haven Apt 52,Springfield,Massachusetts,Hampden County,25013,01199,42.14557110330826,-72.52913774034771,302604.57,790190.23,44965
